VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD1.z, TEXCOORD1.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
111, 33, -0.23535,  2.53125,  0.9209,  1.00, -0.52756, -0.10236,  0.84252,  0.00, ---, ---, ---, ---,  0.24878,  0.42188,  0.53333,  0.70196,  0.06275,  0.2549, -0.83465, -0.12598, -0.54331, -1.00
112, 22,  0.34692,  1.67871,  1.02246,  1.00,  0.15748,  0.13386,  0.97638,  0.00, ---, ---, ---, ---,  0.18872,  0.2937,  0.55294,  0.20784,  0.71765,  0.24314, -0.98425,  0.00787,  0.15748, -1.00
113, 34,  0.41797,  2.61914,  1.01563,  1.00,  0.01575,  0.14961,  0.98425,  0.00, ---, ---, ---, ---,  0.18872,  0.42188,  0.6902,  0.21176,  0.23922,  0.2549, -0.98425, -0.17323,  0.03937, -1.00
114, 34,  0.41797,  2.61914,  1.01563,  1.00,  0.01575,  0.14961,  0.98425,  0.00, ---, ---, ---, ---,  0.18872,  0.42188,  0.6902,  0.21176,  0.23922,  0.2549, -0.98425, -0.17323,  0.03937, -1.00
115, 22,  0.34692,  1.67871,  1.02246,  1.00,  0.15748,  0.13386,  0.97638,  0.00, ---, ---, ---, ---,  0.18872,  0.2937,  0.55294,  0.20784,  0.71765,  0.24314, -0.98425,  0.00787,  0.15748, -1.00
116, 35,  0.85059,  2.18555,  0.97412,  1.00,  0.6063, -0.35433,  0.70866,  0.00, ---, ---, ---, ---,  0.14673,  0.34888,  0.80784,  0.22745,  0.37255,  0.25098, -0.77953, -0.11811,  0.61417, -1.00
117, 36, -0.53906,  2.50977,  0.23926,  1.00, -0.98425,  0.03937,  0.15748,  0.00, ---, ---, ---, ---,  0.30835,  0.42188,  0.31373,  0.72157,  0.01961,  0.2549, -0.14961,  0.12598, -0.98425, -1.00
118, 21, -0.32202,  1.82422,  0.88525,  1.00, -0.51969,  0.22047,  0.82677,  0.00, ---, ---, ---, ---,  0.24878,  0.2937,  0.15294,  0.7098,  0.29804,  0.24706, -0.80315,  0.20472, -0.55906, -1.00
119, 33, -0.23535,  2.53125,  0.9209,  1.00, -0.52756, -0.10236,  0.84252,  0.00, ---, ---, ---, ---,  0.24878,  0.42188,  0.53333,  0.70196,  0.06275,  0.2549, -0.83465, -0.12598, -0.54331, -1.00
120, 21, -0.32202,  1.82422,  0.88525,  1.00, -0.51969,  0.22047,  0.82677,  0.00, ---, ---, ---, ---,  0.24878,  0.2937,  0.15294,  0.7098,  0.29804,  0.24706, -0.80315,  0.20472, -0.55906, -1.00
121, 36, -0.53906,  2.50977,  0.23926,  1.00, -0.98425,  0.03937,  0.15748,  0.00, ---, ---, ---, ---,  0.30835,  0.42188,  0.31373,  0.72157,  0.01961,  0.2549, -0.14961,  0.12598, -0.98425, -1.00
122, 25, -0.78711,  2.04492,  0.15552,  1.00, -0.86614,  0.48031,  0.15748,  0.00, ---, ---, ---, ---,  0.30835,  0.2937,  0.29804,  0.72941,  0.0902,  0.25098, -0.08661,  0.15748, -0.98425, -1.00
123, 37, -0.35498,  2.60547, -0.34741,  1.00, -0.7874,  0.00, -0.62205,  0.00, ---, ---, ---, ---,  0.36694,  0.42188,  0.68235,  0.7098,  0.21176,  0.2549,  0.6063,  0.18898, -0.77165, -1.00
124, 25, -0.78711,  2.04492,  0.15552,  1.00, -0.86614,  0.48031,  0.15748,  0.00, ---, ---, ---, ---,  0.30835,  0.2937,  0.29804,  0.72941,  0.0902,  0.25098, -0.08661,  0.15748, -0.98425, -1.00
125, 36, -0.53906,  2.50977,  0.23926,  1.00, -0.98425,  0.03937,  0.15748,  0.00, ---, ---, ---, ---,  0.30835,  0.42188,  0.31373,  0.72157,  0.01961,  0.2549, -0.14961,  0.12598, -0.98425, -1.00
126, 25, -0.78711,  2.04492,  0.15552,  1.00, -0.86614,  0.48031,  0.15748,  0.00, ---, ---, ---, ---,  0.30835,  0.2937,  0.29804,  0.72941,  0.0902,  0.25098, -0.08661,  0.15748, -0.98425, -1.00
127, 37, -0.35498,  2.60547, -0.34741,  1.00, -0.7874,  0.00, -0.62205,  0.00, ---, ---, ---, ---,  0.36694,  0.42188,  0.68235,  0.7098,  0.21176,  0.2549,  0.6063,  0.18898, -0.77165, -1.00
128, 27, -0.51563,  2.04883, -0.5791,  1.00, -0.59055,  0.48819, -0.64567,  0.00, ---, ---, ---, ---,  0.36694,  0.2937,  0.12549,  0.72157,  0.09804,  0.25098,  0.71654, -0.04724, -0.69291, -1.00
129, 29,  0.22986,  2.00, -0.88184,  1.00,  0.02362,  0.29134, -0.95276,  0.00, ---, ---, ---, ---,  0.42627,  0.2937,  0.35686,  0.20,  0.00,  0.25098,  1.00, -0.04724,  0.00787, -1.00
130, 27, -0.51563,  2.04883, -0.5791,  1.00, -0.59055,  0.48819, -0.64567,  0.00, ---, ---, ---, ---,  0.36694,  0.2937,  0.12549,  0.72157,  0.09804,  0.25098,  0.71654, -0.04724, -0.69291, -1.00
131, 37, -0.35498,  2.60547, -0.34741,  1.00, -0.7874,  0.00, -0.62205,  0.00, ---, ---, ---, ---,  0.36694,  0.42188,  0.68235,  0.7098,  0.21176,  0.2549,  0.6063,  0.18898, -0.77165, -1.00
132, 33, -0.23535,  2.53125,  0.9209,  1.00, -0.52756, -0.10236,  0.84252,  0.00, ---, ---, ---, ---,  0.24878,  0.42188,  0.53333,  0.70196,  0.06275,  0.2549, -0.83465, -0.12598, -0.54331, -1.00
133, 38, -0.64844,  2.90039,  0.30273,  1.00, -0.87402, -0.48031,  0.10236,  0.00, ---, ---, ---, ---,  0.30835,  0.55518,  0.18824,  0.72549,  0.80392,  0.2549, -0.14173,  0.04724, -0.99213, -1.00
134, 36, -0.53906,  2.50977,  0.23926,  1.00, -0.98425,  0.03937,  0.15748,  0.00, ---, ---, ---, ---,  0.30835,  0.42188,  0.31373,  0.72157,  0.01961,  0.2549, -0.14961,  0.12598, -0.98425, -1.00
135, 38, -0.64844,  2.90039,  0.30273,  1.00, -0.87402, -0.48031,  0.10236,  0.00, ---, ---, ---, ---,  0.30835,  0.55518,  0.18824,  0.72549,  0.80392,  0.2549, -0.14173,  0.04724, -0.99213, -1.00
136, 33, -0.23535,  2.53125,  0.9209,  1.00, -0.52756, -0.10236,  0.84252,  0.00, ---, ---, ---, ---,  0.24878,  0.42188,  0.53333,  0.70196,  0.06275,  0.2549, -0.83465, -0.12598, -0.54331, -1.00
137, 39, -0.42603,  3.0332,  1.02246,  1.00, -0.38583, -0.34646,  0.85827,  0.00, ---, ---, ---, ---,  0.24878,  0.55518,  0.81961,  0.71373,  0.06667,  0.25882, -0.77165, -0.38583, -0.50394, -1.00
138, 39, -0.42603,  3.0332,  1.02246,  1.00, -0.38583, -0.34646,  0.85827,  0.00, ---, ---, ---, ---,  0.24878,  0.55518,  0.81961,  0.71373,  0.06667,  0.25882, -0.77165, -0.38583, -0.50394, -1.00
139, 33, -0.23535,  2.53125,  0.9209,  1.00, -0.52756, -0.10236,  0.84252,  0.00, ---, ---, ---, ---,  0.24878,  0.42188,  0.53333,  0.70196,  0.06275,  0.2549, -0.83465, -0.12598, -0.54331, -1.00
140, 40,  0.45337,  2.91797,  0.93652,  1.00,  0.1811,  0.14173,  0.97638,  0.00, ---, ---, ---, ---,  0.17822,  0.46704,  0.2549,  0.21569,  0.83922,  0.2549, -0.93701, -0.28346,  0.2126, -1.00
141, 40,  0.45337,  2.91797,  0.93652,  1.00,  0.1811,  0.14173,  0.97638,  0.00, ---, ---, ---, ---,  0.17822,  0.46704,  0.2549,  0.21569,  0.83922,  0.2549, -0.93701, -0.28346,  0.2126, -1.00
142, 33, -0.23535,  2.53125,  0.9209,  1.00, -0.52756, -0.10236,  0.84252,  0.00, ---, ---, ---, ---,  0.24878,  0.42188,  0.53333,  0.70196,  0.06275,  0.2549, -0.83465, -0.12598, -0.54331, -1.00
143, 34,  0.41797,  2.61914,  1.01563,  1.00,  0.01575,  0.14961,  0.98425,  0.00, ---, ---, ---, ---,  0.18872,  0.42188,  0.6902,  0.21176,  0.23922,  0.2549, -0.98425, -0.17323,  0.03937, -1.00
144, 39, -0.42603,  3.0332,  1.02246,  1.00, -0.38583, -0.34646,  0.85827,  0.00, ---, ---, ---, ---,  0.24878,  0.55518,  0.81961,  0.71373,  0.06667,  0.25882, -0.77165, -0.38583, -0.50394, -1.00
145, 41, -1.00,  3.28711,  0.38403,  1.00, -0.7874, -0.61417,  0.05512,  0.00, ---, ---, ---, ---,  0.30835,  0.64941,  0.00,  0.73725,  0.57647,  0.25882, -0.07087,  0.00, -1.00, -1.00
146, 38, -0.64844,  2.90039,  0.30273,  1.00, -0.87402, -0.48031,  0.10236,  0.00, ---, ---, ---, ---,  0.30835,  0.55518,  0.18824,  0.72549,  0.80392,  0.2549, -0.14173,  0.04724, -0.99213, -1.00
147, 41, -1.00,  3.28711,  0.38403,  1.00, -0.7874, -0.61417,  0.05512,  0.00, ---, ---, ---, ---,  0.30835,  0.64941,  0.00,  0.73725,  0.57647,  0.25882, -0.07087,  0.00, -1.00, -1.00
148, 39, -0.42603,  3.0332,  1.02246,  1.00, -0.38583, -0.34646,  0.85827,  0.00, ---, ---, ---, ---,  0.24878,  0.55518,  0.81961,  0.71373,  0.06667,  0.25882, -0.77165, -0.38583, -0.50394, -1.00
149, 42, -0.91992,  3.64453,  1.07324,  1.00, -0.51181, -0.29134,  0.81102,  0.00, ---, ---, ---, ---,  0.24878,  0.69482,  0.36078,  0.73333,  0.2902,  0.26275, -0.71654, -0.37008, -0.58268, -1.00
150, 43,  0.22644,  3.37891,  0.99658,  1.00,  0.25984,  0.0315,  0.96063,  0.00, ---, ---, ---, ---,  0.18872,  0.55518,  0.24706,  0.20,  0.76078,  0.25882, -0.86614, -0.44094,  0.25197, -1.00
151, 42, -0.91992,  3.64453,  1.07324,  1.00, -0.51181, -0.29134,  0.81102,  0.00, ---, ---, ---, ---,  0.24878,  0.69482,  0.36078,  0.73333,  0.2902,  0.26275, -0.71654, -0.37008, -0.58268, -1.00
152, 39, -0.42603,  3.0332,  1.02246,  1.00, -0.38583, -0.34646,  0.85827,  0.00, ---, ---, ---, ---,  0.24878,  0.55518,  0.81961,  0.71373,  0.06667,  0.25882, -0.77165, -0.38583, -0.50394, -1.00
153, 39, -0.42603,  3.0332,  1.02246,  1.00, -0.38583, -0.34646,  0.85827,  0.00, ---, ---, ---, ---,  0.24878,  0.55518,  0.81961,  0.71373,  0.06667,  0.25882, -0.77165, -0.38583, -0.50394, -1.00
154, 40,  0.45337,  2.91797,  0.93652,  1.00,  0.1811,  0.14173,  0.97638,  0.00, ---, ---, ---, ---,  0.17822,  0.46704,  0.2549,  0.21569,  0.83922,  0.2549, -0.93701, -0.28346,  0.2126, -1.00
155, 43,  0.22644,  3.37891,  0.99658,  1.00,  0.25984,  0.0315,  0.96063,  0.00, ---, ---, ---, ---,  0.18872,  0.55518,  0.24706,  0.20,  0.76078,  0.25882, -0.86614, -0.44094,  0.25197, -1.00
156, 42, -0.91992,  3.64453,  1.07324,  1.00, -0.51181, -0.29134,  0.81102,  0.00, ---, ---, ---, ---,  0.24878,  0.69482,  0.36078,  0.73333,  0.2902,  0.26275, -0.71654, -0.37008, -0.58268, -1.00
157, 43,  0.22644,  3.37891,  0.99658,  1.00,  0.25984,  0.0315,  0.96063,  0.00, ---, ---, ---, ---,  0.18872,  0.55518,  0.24706,  0.20,  0.76078,  0.25882, -0.86614, -0.44094,  0.25197, -1.00
158, 44, -0.29297,  3.93555,  1.09863,  1.00,  0.17323,  0.06299,  0.98425,  0.00, ---, ---, ---, ---,  0.18872,  0.69385,  0.6902,  0.70588,  0.87451,  0.26275, -0.86614, -0.46457,  0.1811, -1.00
159, 44, -0.29297,  3.93555,  1.09863,  1.00,  0.17323,  0.06299,  0.98425,  0.00, ---, ---, ---, ---,  0.18872,  0.69385,  0.6902,  0.70588,  0.87451,  0.26275, -0.86614, -0.46457,  0.1811, -1.00
160, 43,  0.22644,  3.37891,  0.99658,  1.00,  0.25984,  0.0315,  0.96063,  0.00, ---, ---, ---, ---,  0.18872,  0.55518,  0.24706,  0.20,  0.76078,  0.25882, -0.86614, -0.44094,  0.25197, -1.00
161, 45,  0.09277,  4.17969,  0.8877,  1.00,  0.54331,  0.35433,  0.76378,  0.00, ---, ---, ---, ---,  0.12976,  0.69531,  0.94118,  0.17647,  0.18039,  0.26667, -0.66929, -0.3622,  0.64567, -1.00
162, 46, -1.04492,  3.60742, -0.14612,  1.00, -0.68504, -0.26772, -0.67717,  0.00, ---, ---, ---, ---,  0.36621,  0.69434,  0.18039,  0.73725,  0.21569,  0.26275,  0.59055,  0.34646, -0.73228, -1.00
163, 38, -0.64844,  2.90039,  0.30273,  1.00, -0.87402, -0.48031,  0.10236,  0.00, ---, ---, ---, ---,  0.30835,  0.55518,  0.18824,  0.72549,  0.80392,  0.2549, -0.14173,  0.04724, -0.99213, -1.00
164, 41, -1.00,  3.28711,  0.38403,  1.00, -0.7874, -0.61417,  0.05512,  0.00, ---, ---, ---, ---,  0.30835,  0.64941,  0.00,  0.73725,  0.57647,  0.25882, -0.07087,  0.00, -1.00, -1.00
165, 38, -0.64844,  2.90039,  0.30273,  1.00, -0.87402, -0.48031,  0.10236,  0.00, ---, ---, ---, ---,  0.30835,  0.55518,  0.18824,  0.72549,  0.80392,  0.2549, -0.14173,  0.04724, -0.99213, -1.00
166, 46, -1.04492,  3.60742, -0.14612,  1.00, -0.68504, -0.26772, -0.67717,  0.00, ---, ---, ---, ---,  0.36621,  0.69434,  0.18039,  0.73725,  0.21569,  0.26275,  0.59055,  0.34646, -0.73228, -1.00
167, 47, -0.62207,  3.03906, -0.27808,  1.00, -0.68504, -0.24409, -0.68504,  0.00, ---, ---, ---, ---,  0.36279,  0.55518,  0.98039,  0.72157,  0.07843,  0.25882,  0.5748,  0.38583, -0.71654, -1.00
168, 47, -0.62207,  3.03906, -0.27808,  1.00, -0.68504, -0.24409, -0.68504,  0.00, ---, ---, ---, ---,  0.36279,  0.55518,  0.98039,  0.72157,  0.07843,  0.25882,  0.5748,  0.38583, -0.71654, -1.00
169, 36, -0.53906,  2.50977,  0.23926,  1.00, -0.98425,  0.03937,  0.15748,  0.00, ---, ---, ---, ---,  0.30835,  0.42188,  0.31373,  0.72157,  0.01961,  0.2549, -0.14961,  0.12598, -0.98425, -1.00
170, 38, -0.64844,  2.90039,  0.30273,  1.00, -0.87402, -0.48031,  0.10236,  0.00, ---, ---, ---, ---,  0.30835,  0.55518,  0.18824,  0.72549,  0.80392,  0.2549, -0.14173,  0.04724, -0.99213, -1.00
171, 36, -0.53906,  2.50977,  0.23926,  1.00, -0.98425,  0.03937,  0.15748,  0.00, ---, ---, ---, ---,  0.30835,  0.42188,  0.31373,  0.72157,  0.01961,  0.2549, -0.14961,  0.12598, -0.98425, -1.00
172, 47, -0.62207,  3.03906, -0.27808,  1.00, -0.68504, -0.24409, -0.68504,  0.00, ---, ---, ---, ---,  0.36279,  0.55518,  0.98039,  0.72157,  0.07843,  0.25882,  0.5748,  0.38583, -0.71654, -1.00
173, 37, -0.35498,  2.60547, -0.34741,  1.00, -0.7874,  0.00, -0.62205,  0.00, ---, ---, ---, ---,  0.36694,  0.42188,  0.68235,  0.7098,  0.21176,  0.2549,  0.6063,  0.18898, -0.77165, -1.00
174, 48, -0.34351,  3.96484, -0.3313,  1.00, -0.00787,  0.25984, -0.9685,  0.00, ---, ---, ---, ---,  0.42627,  0.69678,  0.49804,  0.7098,  0.93333,  0.26275,  0.84252,  0.51969,  0.13386, -1.00
175, 47, -0.62207,  3.03906, -0.27808,  1.00, -0.68504, -0.24409, -0.68504,  0.00, ---, ---, ---, ---,  0.36279,  0.55518,  0.98039,  0.72157,  0.07843,  0.25882,  0.5748,  0.38583, -0.71654, -1.00
176, 46, -1.04492,  3.60742, -0.14612,  1.00, -0.68504, -0.26772, -0.67717,  0.00, ---, ---, ---, ---,  0.36621,  0.69434,  0.18039,  0.73725,  0.21569,  0.26275,  0.59055,  0.34646, -0.73228, -1.00
177, 47, -0.62207,  3.03906, -0.27808,  1.00, -0.68504, -0.24409, -0.68504,  0.00, ---, ---, ---, ---,  0.36279,  0.55518,  0.98039,  0.72157,  0.07843,  0.25882,  0.5748,  0.38583, -0.71654, -1.00
178, 48, -0.34351,  3.96484, -0.3313,  1.00, -0.00787,  0.25984, -0.9685,  0.00, ---, ---, ---, ---,  0.42627,  0.69678,  0.49804,  0.7098,  0.93333,  0.26275,  0.84252,  0.51969,  0.13386, -1.00
179, 49,  0.12097,  3.46484, -0.50684,  1.00, -0.02362,  0.25197, -0.9685,  0.00, ---, ---, ---, ---,  0.42627,  0.55518,  0.7451,  0.18431,  0.93333,  0.25882,  0.90551,  0.41732,  0.09449, -1.00
180, 50, -0.75732,  4.57422,  1.08203,  1.00, -0.05512,  0.19685,  0.97638,  0.00, ---, ---, ---, ---,  0.18872,  0.83203,  0.05882,  0.72941,  0.57647,  0.26667, -0.91339, -0.40157,  0.02362, -1.00
181, 44, -0.29297,  3.93555,  1.09863,  1.00,  0.17323,  0.06299,  0.98425,  0.00, ---, ---, ---, ---,  0.18872,  0.69385,  0.6902,  0.70588,  0.87451,  0.26275, -0.86614, -0.46457,  0.1811, -1.00
182, 45,  0.09277,  4.17969,  0.8877,  1.00,  0.54331,  0.35433,  0.76378,  0.00, ---, ---, ---, ---,  0.12976,  0.69531,  0.94118,  0.17647,  0.18039,  0.26667, -0.66929, -0.3622,  0.64567, -1.00
183, 50, -0.75732,  4.57422,  1.08203,  1.00, -0.05512,  0.19685,  0.97638,  0.00, ---, ---, ---, ---,  0.18872,  0.83203,  0.05882,  0.72941,  0.57647,  0.26667, -0.91339, -0.40157,  0.02362, -1.00
184, 42, -0.91992,  3.64453,  1.07324,  1.00, -0.51181, -0.29134,  0.81102,  0.00, ---, ---, ---, ---,  0.24878,  0.69482,  0.36078,  0.73333,  0.2902,  0.26275, -0.71654, -0.37008, -0.58268, -1.00
185, 44, -0.29297,  3.93555,  1.09863,  1.00,  0.17323,  0.06299,  0.98425,  0.00, ---, ---, ---, ---,  0.18872,  0.69385,  0.6902,  0.70588,  0.87451,  0.26275, -0.86614, -0.46457,  0.1811, -1.00
186, 51, -1.24707,  4.40234,  0.88086,  1.00, -0.70866, -0.01575,  0.70079,  0.00, ---, ---, ---, ---,  0.24878,  0.83203,  0.99216,  0.73725,  0.40392,  0.26667, -0.67717, -0.25197, -0.69291, -1.00
187, 42, -0.91992,  3.64453,  1.07324,  1.00, -0.51181, -0.29134,  0.81102,  0.00, ---, ---, ---, ---,  0.24878,  0.69482,  0.36078,  0.73333,  0.2902,  0.26275, -0.71654, -0.37008, -0.58268, -1.00
188, 50, -0.75732,  4.57422,  1.08203,  1.00, -0.05512,  0.19685,  0.97638,  0.00, ---, ---, ---, ---,  0.18872,  0.83203,  0.05882,  0.72941,  0.57647,  0.26667, -0.91339, -0.40157,  0.02362, -1.00
189, 52, -1.46973,  4.30859,  0.40625,  1.00, -0.98425, -0.18898,  0.02362,  0.00, ---, ---, ---, ---,  0.30835,  0.83203,  0.88235,  0.74118,  0.3098,  0.26667,  0.00, -0.12598, -0.99213, -1.00
190, 42, -0.91992,  3.64453,  1.07324,  1.00, -0.51181, -0.29134,  0.81102,  0.00, ---, ---, ---, ---,  0.24878,  0.69482,  0.36078,  0.73333,  0.2902,  0.26275, -0.71654, -0.37008, -0.58268, -1.00
191, 51, -1.24707,  4.40234,  0.88086,  1.00, -0.70866, -0.01575,  0.70079,  0.00, ---, ---, ---, ---,  0.24878,  0.83203,  0.99216,  0.73725,  0.40392,  0.26667, -0.67717, -0.25197, -0.69291, -1.00
192, 42, -0.91992,  3.64453,  1.07324,  1.00, -0.51181, -0.29134,  0.81102,  0.00, ---, ---, ---, ---,  0.24878,  0.69482,  0.36078,  0.73333,  0.2902,  0.26275, -0.71654, -0.37008, -0.58268, -1.00
193, 52, -1.46973,  4.30859,  0.40625,  1.00, -0.98425, -0.18898,  0.02362,  0.00, ---, ---, ---, ---,  0.30835,  0.83203,  0.88235,  0.74118,  0.3098,  0.26667,  0.00, -0.12598, -0.99213, -1.00
194, 53, -1.26367,  3.71875,  0.41797,  1.00, -0.91339, -0.3937,  0.05512,  0.00, ---, ---, ---, ---,  0.30835,  0.74023,  0.0549,  0.74118,  0.43922,  0.26275, -0.0315, -0.06299, -1.00, -1.00
195, 41, -1.00,  3.28711,  0.38403,  1.00, -0.7874, -0.61417,  0.05512,  0.00, ---, ---, ---, ---,  0.30835,  0.64941,  0.00,  0.73725,  0.57647,  0.25882, -0.07087,  0.00, -1.00, -1.00
196, 42, -0.91992,  3.64453,  1.07324,  1.00, -0.51181, -0.29134,  0.81102,  0.00, ---, ---, ---, ---,  0.24878,  0.69482,  0.36078,  0.73333,  0.2902,  0.26275, -0.71654, -0.37008, -0.58268, -1.00
197, 53, -1.26367,  3.71875,  0.41797,  1.00, -0.91339, -0.3937,  0.05512,  0.00, ---, ---, ---, ---,  0.30835,  0.74023,  0.0549,  0.74118,  0.43922,  0.26275, -0.0315, -0.06299, -1.00, -1.00
198, 46, -1.04492,  3.60742, -0.14612,  1.00, -0.68504, -0.26772, -0.67717,  0.00, ---, ---, ---, ---,  0.36621,  0.69434,  0.18039,  0.73725,  0.21569,  0.26275,  0.59055,  0.34646, -0.73228, -1.00
199, 41, -1.00,  3.28711,  0.38403,  1.00, -0.7874, -0.61417,  0.05512,  0.00, ---, ---, ---, ---,  0.30835,  0.64941,  0.00,  0.73725,  0.57647,  0.25882, -0.07087,  0.00, -1.00, -1.00
200, 53, -1.26367,  3.71875,  0.41797,  1.00, -0.91339, -0.3937,  0.05512,  0.00, ---, ---, ---, ---,  0.30835,  0.74023,  0.0549,  0.74118,  0.43922,  0.26275, -0.0315, -0.06299, -1.00, -1.00
201, 54, -1.25586,  4.28516, -0.03059,  1.00, -0.70866, -0.14173, -0.69291,  0.00, ---, ---, ---, ---,  0.36694,  0.83203,  0.02353,  0.74118,  0.28627,  0.26667,  0.66929,  0.15748, -0.72441, -1.00
202, 53, -1.26367,  3.71875,  0.41797,  1.00, -0.91339, -0.3937,  0.05512,  0.00, ---, ---, ---, ---,  0.30835,  0.74023,  0.0549,  0.74118,  0.43922,  0.26275, -0.0315, -0.06299, -1.00, -1.00
203, 52, -1.46973,  4.30859,  0.40625,  1.00, -0.98425, -0.18898,  0.02362,  0.00, ---, ---, ---, ---,  0.30835,  0.83203,  0.88235,  0.74118,  0.3098,  0.26667,  0.00, -0.12598, -0.99213, -1.00
204, 53, -1.26367,  3.71875,  0.41797,  1.00, -0.91339, -0.3937,  0.05512,  0.00, ---, ---, ---, ---,  0.30835,  0.74023,  0.0549,  0.74118,  0.43922,  0.26275, -0.0315, -0.06299, -1.00, -1.00
205, 54, -1.25586,  4.28516, -0.03059,  1.00, -0.70866, -0.14173, -0.69291,  0.00, ---, ---, ---, ---,  0.36694,  0.83203,  0.02353,  0.74118,  0.28627,  0.26667,  0.66929,  0.15748, -0.72441, -1.00
206, 46, -1.04492,  3.60742, -0.14612,  1.00, -0.68504, -0.26772, -0.67717,  0.00, ---, ---, ---, ---,  0.36621,  0.69434,  0.18039,  0.73725,  0.21569,  0.26275,  0.59055,  0.34646, -0.73228, -1.00
207, 55, -0.71777,  4.47266, -0.24646,  1.00,  0.04724,  0.09449, -0.99213,  0.00, ---, ---, ---, ---,  0.42627,  0.83203,  0.7451,  0.72549,  0.47451,  0.26667,  0.91339,  0.40945,  0.08661, -1.00
208, 48, -0.34351,  3.96484, -0.3313,  1.00, -0.00787,  0.25984, -0.9685,  0.00, ---, ---, ---, ---,  0.42627,  0.69678,  0.49804,  0.7098,  0.93333,  0.26275,  0.84252,  0.51969,  0.13386, -1.00
209, 46, -1.04492,  3.60742, -0.14612,  1.00, -0.68504, -0.26772, -0.67717,  0.00, ---, ---, ---, ---,  0.36621,  0.69434,  0.18039,  0.73725,  0.21569,  0.26275,  0.59055,  0.34646, -0.73228, -1.00
210, 55, -0.71777,  4.47266, -0.24646,  1.00,  0.04724,  0.09449, -0.99213,  0.00, ---, ---, ---, ---,  0.42627,  0.83203,  0.7451,  0.72549,  0.47451,  0.26667,  0.91339,  0.40945,  0.08661, -1.00
211, 46, -1.04492,  3.60742, -0.14612,  1.00, -0.68504, -0.26772, -0.67717,  0.00, ---, ---, ---, ---,  0.36621,  0.69434,  0.18039,  0.73725,  0.21569,  0.26275,  0.59055,  0.34646, -0.73228, -1.00
212, 54, -1.25586,  4.28516, -0.03059,  1.00, -0.70866, -0.14173, -0.69291,  0.00, ---, ---, ---, ---,  0.36694,  0.83203,  0.02353,  0.74118,  0.28627,  0.26667,  0.66929,  0.15748, -0.72441, -1.00
213, 56, -1.08496,  5.38672,  0.79736,  1.00, -0.38583,  0.2126,  0.89764,  0.00, ---, ---, ---, ---,  0.21875,  0.9707,  0.34118,  0.73725,  0.38824,  0.27059, -0.88976, -0.33858, -0.30709, -1.00
214, 51, -1.24707,  4.40234,  0.88086,  1.00, -0.70866, -0.01575,  0.70079,  0.00, ---, ---, ---, ---,  0.24878,  0.83203,  0.99216,  0.73725,  0.40392,  0.26667, -0.67717, -0.25197, -0.69291, -1.00
215, 50, -0.75732,  4.57422,  1.08203,  1.00, -0.05512,  0.19685,  0.97638,  0.00, ---, ---, ---, ---,  0.18872,  0.83203,  0.05882,  0.72941,  0.57647,  0.26667, -0.91339, -0.40157,  0.02362, -1.00
216, 57, -0.27319,  4.80859,  0.86963,  1.00,  0.58268,  0.43307,  0.69291,  0.00, ---, ---, ---, ---,  0.12976,  0.83203,  0.37255,  0.70588,  0.81176,  0.26667, -0.64567, -0.26772,  0.71654, -1.00
217, 56, -1.08496,  5.38672,  0.79736,  1.00, -0.38583,  0.2126,  0.89764,  0.00, ---, ---, ---, ---,  0.21875,  0.9707,  0.34118,  0.73725,  0.38824,  0.27059, -0.88976, -0.33858, -0.30709, -1.00
218, 50, -0.75732,  4.57422,  1.08203,  1.00, -0.05512,  0.19685,  0.97638,  0.00, ---, ---, ---, ---,  0.18872,  0.83203,  0.05882,  0.72941,  0.57647,  0.26667, -0.91339, -0.40157,  0.02362, -1.00
219, 50, -0.75732,  4.57422,  1.08203,  1.00, -0.05512,  0.19685,  0.97638,  0.00, ---, ---, ---, ---,  0.18872,  0.83203,  0.05882,  0.72941,  0.57647,  0.26667, -0.91339, -0.40157,  0.02362, -1.00
220, 45,  0.09277,  4.17969,  0.8877,  1.00,  0.54331,  0.35433,  0.76378,  0.00, ---, ---, ---, ---,  0.12976,  0.69531,  0.94118,  0.17647,  0.18039,  0.26667, -0.66929, -0.3622,  0.64567, -1.00
221, 57, -0.27319,  4.80859,  0.86963,  1.00,  0.58268,  0.43307,  0.69291,  0.00, ---, ---, ---, ---,  0.12976,  0.83203,  0.37255,  0.70588,  0.81176,  0.26667, -0.64567, -0.26772,  0.71654, -1.00
222, 58,  0.36548,  4.29688,  0.39673,  1.00,  0.80315,  0.59843,  0.00787,  0.00, ---, ---, ---, ---,  0.07123,  0.68994,  0.85098,  0.20784,  0.29804,  0.26667,  0.06299, -0.09449,  0.99213, -1.00
223, 57, -0.27319,  4.80859,  0.86963,  1.00,  0.58268,  0.43307,  0.69291,  0.00, ---, ---, ---, ---,  0.12976,  0.83203,  0.37255,  0.70588,  0.81176,  0.26667, -0.64567, -0.26772,  0.71654, -1.00
