VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD1.z, TEXCOORD1.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
105, 119,  0.3103,  3.16211,  0.71484,  1.00,  0.17323,  0.00787,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.76416,  0.61719,  0.96863,  0.20392,  0.32549,  0.25882, -0.98425, -0.07087,  0.17323, -1.00
106, 120,  0.64453,  2.70313,  0.60254,  1.00,  0.34646,  0.02362,  0.93701,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74756,  0.59814,  0.15686,  0.22353,  0.40784,  0.2549, -0.93701, -0.0315,  0.34646, -1.00
107, 121,  0.63623,  3.17188,  0.58105,  1.00,  0.37795,  0.04724,  0.92126,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74756,  0.61719,  0.0902,  0.22353,  0.3451,  0.25882, -0.92126, -0.02362,  0.37795, -1.00
108, 115, -0.4375,  3.07617,  0.69971,  1.00, -0.03937, -0.03937,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.8042,  0.61719,  0.00,  0.71765,  0.15294,  0.25882, -1.00, -0.00787, -0.04724, -1.00
109, 122, -1.58594,  3.09375,  0.55225,  1.00, -0.11024,  0.44094,  0.88976,  0.00,  1.00,  1.00,  1.00,  1.00,  0.86475,  0.61719,  0.3451,  0.7451,  0.18824,  0.25882, -0.99213,  0.01575, -0.12598, -1.00
110, 118, -1.6377,  2.93359,  0.62549,  1.00, -0.07874,  0.17323,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.86475,  0.60645,  0.55294,  0.7451,  0.87059,  0.2549, -0.99213,  0.07087, -0.09449, -1.00
111, 123,  2.31836,  2.19922, -0.72021,  1.00, -0.05512,  1.00,  0.02362,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.61279,  0.63922,  0.25098,  0.40,  0.25098, -1.00, -0.05512,  0.01575, -1.00
112, 124,  1.17285,  2.13477, -0.70313,  1.00, -0.06299,  1.00,  0.03937,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66748,  0.61279,  0.69412,  0.23529,  0.27059,  0.25098, -1.00, -0.06299, -0.01575, -1.00
113, 125,  2.43945,  2.19141, -0.06519,  1.00,  0.00787,  0.99213,  0.11024,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.59912,  0.88235,  0.25098,  0.38431,  0.25098, -0.99213, -0.00787,  0.11024, -1.00
114, 125,  2.43945,  2.19141, -0.06519,  1.00,  0.00787,  0.99213,  0.11024,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.59912,  0.88235,  0.25098,  0.38431,  0.25098, -0.99213, -0.00787,  0.11024, -1.00
115, 124,  1.17285,  2.13477, -0.70313,  1.00, -0.06299,  1.00,  0.03937,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66748,  0.61279,  0.69412,  0.23529,  0.27059,  0.25098, -1.00, -0.06299, -0.01575, -1.00
116, 126,  1.74316,  2.12109,  0.53613,  1.00, -0.03937,  0.71654,  0.70079,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.97647,  0.24314,  0.24314,  0.25098, -1.00, -0.07087,  0.02362, -1.00
117, 125,  2.43945,  2.19141, -0.06519,  1.00,  0.00787,  0.99213,  0.11024,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.59912,  0.88235,  0.25098,  0.38431,  0.25098, -0.99213, -0.00787,  0.11024, -1.00
118, 126,  1.74316,  2.12109,  0.53613,  1.00, -0.03937,  0.71654,  0.70079,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.97647,  0.24314,  0.24314,  0.25098, -1.00, -0.07087,  0.02362, -1.00
119, 127,  2.42578,  1.99707,  0.53418,  1.00,  0.15748,  0.88189,  0.44882,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.58105,  0.8549,  0.25098,  0.99216,  0.24706, -0.96063,  0.03937,  0.26772, -1.00
120, 128,  1.01172,  1.86621,  0.55811,  1.00, -0.27559,  0.82677,  0.48819,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.58105,  0.04706,  0.23529,  0.46667,  0.24706, -0.96063, -0.18898, -0.22047, -1.00
121, 127,  2.42578,  1.99707,  0.53418,  1.00,  0.15748,  0.88189,  0.44882,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.58105,  0.8549,  0.25098,  0.99216,  0.24706, -0.96063,  0.03937,  0.26772, -1.00
122, 126,  1.74316,  2.12109,  0.53613,  1.00, -0.03937,  0.71654,  0.70079,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.97647,  0.24314,  0.24314,  0.25098, -1.00, -0.07087,  0.02362, -1.00
123, 128,  1.01172,  1.86621,  0.55811,  1.00, -0.27559,  0.82677,  0.48819,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.58105,  0.04706,  0.23529,  0.46667,  0.24706, -0.96063, -0.18898, -0.22047, -1.00
124, 126,  1.74316,  2.12109,  0.53613,  1.00, -0.03937,  0.71654,  0.70079,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.97647,  0.24314,  0.24314,  0.25098, -1.00, -0.07087,  0.02362, -1.00
125, 129,  0.97607,  2.0918, -0.02121,  1.00, -0.14961,  0.97638,  0.14961,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67432,  0.59766,  0.81176,  0.23137,  0.18431,  0.25098, -0.98425, -0.12598, -0.14961, -1.00
126, 126,  1.74316,  2.12109,  0.53613,  1.00, -0.03937,  0.71654,  0.70079,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6499,  0.5874,  0.97647,  0.24314,  0.24314,  0.25098, -1.00, -0.07087,  0.02362, -1.00
127, 124,  1.17285,  2.13477, -0.70313,  1.00, -0.06299,  1.00,  0.03937,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66748,  0.61279,  0.69412,  0.23529,  0.27059,  0.25098, -1.00, -0.06299, -0.01575, -1.00
128, 129,  0.97607,  2.0918, -0.02121,  1.00, -0.14961,  0.97638,  0.14961,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67432,  0.59766,  0.81176,  0.23137,  0.18431,  0.25098, -0.98425, -0.12598, -0.14961, -1.00
129, 130,  3.19336,  1.03711,  0.33154,  1.00,  0.4252,  0.88976,  0.14961,  0.00,  1.00,  1.00,  1.00,  1.00,  0.55078,  0.52539,  0.38824,  0.25882,  0.14902,  0.23529,  0.14961, -0.23622,  0.96063, -1.00
130, 131,  2.32617,  1.32324,  0.81348,  1.00,  0.37008,  0.92126,  0.11811,  0.00,  1.00,  1.00,  1.00,  1.00,  0.56152,  0.55469,  0.6549,  0.25098,  0.29412,  0.23922,  0.22047, -0.2126,  0.95276, -1.00
131, 132,  3.21094,  0.91113,  0.65527,  1.00,  0.44882,  0.84252,  0.29921,  0.00,  1.00,  1.00,  1.00,  1.00,  0.56152,  0.52539,  0.42353,  0.25882,  0.2902,  0.23137,  0.05512, -0.3622,  0.92913, -1.00
132, 131,  2.32617,  1.32324,  0.81348,  1.00,  0.37008,  0.92126,  0.11811,  0.00,  1.00,  1.00,  1.00,  1.00,  0.56152,  0.55469,  0.6549,  0.25098,  0.29412,  0.23922,  0.22047, -0.2126,  0.95276, -1.00
133, 130,  3.19336,  1.03711,  0.33154,  1.00,  0.4252,  0.88976,  0.14961,  0.00,  1.00,  1.00,  1.00,  1.00,  0.55078,  0.52539,  0.38824,  0.25882,  0.14902,  0.23529,  0.14961, -0.23622,  0.96063, -1.00
134, 133,  2.10156,  1.46875, -0.01083,  1.00,  0.33858,  0.93701,  0.05512,  0.00,  1.00,  1.00,  1.00,  1.00,  0.5332,  0.55469,  0.20392,  0.25098,  0.87843,  0.23922,  0.14961, -0.11024,  0.98425, -1.00
135, 133,  2.10156,  1.46875, -0.01083,  1.00,  0.33858,  0.93701,  0.05512,  0.00,  1.00,  1.00,  1.00,  1.00,  0.5332,  0.55469,  0.20392,  0.25098,  0.87843,  0.23922,  0.14961, -0.11024,  0.98425, -1.00
136, 130,  3.19336,  1.03711,  0.33154,  1.00,  0.4252,  0.88976,  0.14961,  0.00,  1.00,  1.00,  1.00,  1.00,  0.55078,  0.52539,  0.38824,  0.25882,  0.14902,  0.23529,  0.14961, -0.23622,  0.96063, -1.00
137, 134,  2.71484,  1.28809, -0.81885,  1.00,  0.56693,  0.75591, -0.32283,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50977,  0.5332,  0.43137,  0.2549,  0.15294,  0.23922,  0.35433,  0.13386,  0.92913, -1.00
138, 133,  2.10156,  1.46875, -0.01083,  1.00,  0.33858,  0.93701,  0.05512,  0.00,  1.00,  1.00,  1.00,  1.00,  0.5332,  0.55469,  0.20392,  0.25098,  0.87843,  0.23922,  0.14961, -0.11024,  0.98425, -1.00
139, 134,  2.71484,  1.28809, -0.81885,  1.00,  0.56693,  0.75591, -0.32283,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50977,  0.5332,  0.43137,  0.2549,  0.15294,  0.23922,  0.35433,  0.13386,  0.92913, -1.00
140, 135,  2.20313,  1.44824, -0.89355,  1.00,  0.31496,  0.94488, -0.12598,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50391,  0.55469,  0.40784,  0.25098,  0.79608,  0.23922,  0.02362,  0.12598,  0.99213, -1.00
141, 136,  2.74023,  1.11914, -0.97021,  1.00,  0.64567,  0.56693, -0.51969,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50391,  0.52539,  0.48235,  0.2549,  0.47843,  0.23529,  0.50394,  0.19685,  0.84252, -1.00
142, 135,  2.20313,  1.44824, -0.89355,  1.00,  0.31496,  0.94488, -0.12598,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50391,  0.55469,  0.40784,  0.25098,  0.79608,  0.23922,  0.02362,  0.12598,  0.99213, -1.00
143, 134,  2.71484,  1.28809, -0.81885,  1.00,  0.56693,  0.75591, -0.32283,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50977,  0.5332,  0.43137,  0.2549,  0.15294,  0.23922,  0.35433,  0.13386,  0.92913, -1.00
144, 130,  3.19336,  1.03711,  0.33154,  1.00,  0.4252,  0.88976,  0.14961,  0.00,  1.00,  1.00,  1.00,  1.00,  0.55078,  0.52539,  0.38824,  0.25882,  0.14902,  0.23529,  0.14961, -0.23622,  0.96063, -1.00
145, 136,  2.74023,  1.11914, -0.97021,  1.00,  0.64567,  0.56693, -0.51969,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50391,  0.52539,  0.48235,  0.2549,  0.47843,  0.23529,  0.50394,  0.19685,  0.84252, -1.00
146, 134,  2.71484,  1.28809, -0.81885,  1.00,  0.56693,  0.75591, -0.32283,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50977,  0.5332,  0.43137,  0.2549,  0.15294,  0.23922,  0.35433,  0.13386,  0.92913, -1.00
147, 137,  2.29102,  0.71533, -0.95605,  1.00, -0.13386,  0.07874, -0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.58496,  0.604,  0.58431,  0.25098,  0.72549,  0.22353,  0.91339, -0.37795, -0.14961, -1.00
148, 138,  2.20313,  1.44824, -0.89355,  1.00, -0.13386,  0.07087, -0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.56348,  0.62256,  0.40784,  0.25098,  0.79608,  0.23922,  0.85039, -0.51181, -0.14961, -1.00
149, 139,  2.74023,  1.11914, -0.97021,  1.00, -0.10236,  0.07874, -0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.59766,  0.62256,  0.48235,  0.2549,  0.47843,  0.23529,  0.91339, -0.37795, -0.12598, -1.00
150, 140,  1.77637,  1.01953, -0.84424,  1.00, -0.17323,  0.06299, -0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.56348,  0.604,  0.10588,  0.24706,  0.07843,  0.23529,  0.85039, -0.49606, -0.1811, -1.00
151, 138,  2.20313,  1.44824, -0.89355,  1.00, -0.13386,  0.07087, -0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.56348,  0.62256,  0.40784,  0.25098,  0.79608,  0.23922,  0.85039, -0.51181, -0.14961, -1.00
152, 137,  2.29102,  0.71533, -0.95605,  1.00, -0.13386,  0.07874, -0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.58496,  0.604,  0.58431,  0.25098,  0.72549,  0.22353,  0.91339, -0.37795, -0.14961, -1.00
153, 141,  2.62695,  0.70068, -0.99854,  1.00, -0.11811,  0.10236, -0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.59766,  0.604,  0.2549,  0.2549,  0.60784,  0.22353,  0.99213, -0.04724, -0.12598, -1.00
154, 137,  2.29102,  0.71533, -0.95605,  1.00, -0.13386,  0.07874, -0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.58496,  0.604,  0.58431,  0.25098,  0.72549,  0.22353,  0.91339, -0.37795, -0.14961, -1.00
155, 139,  2.74023,  1.11914, -0.97021,  1.00, -0.10236,  0.07874, -0.99213,  0.00,  1.00,  1.00,  1.00,  1.00,  0.59766,  0.62256,  0.48235,  0.2549,  0.47843,  0.23529,  0.91339, -0.37795, -0.12598, -1.00
156, 142,  3.03516,  0.44653,  0.67383,  1.00,  0.17323, -0.02362,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.59814,  0.60254,  0.07059,  0.25882,  0.1451,  0.21569,  0.88976, -0.4252, -0.16535, -1.00
157, 143,  2.32617,  1.32324,  0.81348,  1.00,  0.17323, -0.01575,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.56348,  0.58398,  0.6549,  0.25098,  0.29412,  0.23922,  0.88976, -0.4252, -0.16535, -1.00
158, 144,  2.1543,  0.87598,  0.83936,  1.00,  0.1811, -0.00787,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.56348,  0.60254,  0.3098,  0.25098,  0.00784,  0.23137,  0.88976, -0.43307, -0.16535, -1.00
159, 142,  3.03516,  0.44653,  0.67383,  1.00,  0.17323, -0.02362,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.59814,  0.60254,  0.07059,  0.25882,  0.1451,  0.21569,  0.88976, -0.4252, -0.16535, -1.00
160, 145,  3.21094,  0.91113,  0.65527,  1.00,  0.16535, -0.02362,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.59814,  0.58398,  0.42353,  0.25882,  0.2902,  0.23137,  0.89764, -0.41732, -0.15748, -1.00
161, 143,  2.32617,  1.32324,  0.81348,  1.00,  0.17323, -0.01575,  0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.56348,  0.58398,  0.6549,  0.25098,  0.29412,  0.23922,  0.88976, -0.4252, -0.16535, -1.00
162, 146,  2.4375,  1.47168,  0.56104,  1.00,  1.00,  0.00,  0.01575,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62598,  0.61816,  0.87843,  0.25098,  0.8902,  0.23922,  0.00, -1.00, -0.00787, -1.00
163, 147,  2.44922,  2.03711, -0.74414,  1.00,  0.9685,  0.25197, -0.06299,  0.00,  1.00,  1.00,  1.00,  1.00,  0.61182,  0.58984,  0.90196,  0.25098,  0.07451,  0.25098,  0.24409, -0.9685, -0.07087, -1.00
164, 148,  2.43945,  2.19141, -0.06519,  1.00,  1.00,  0.07874,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.60498,  0.60352,  0.88235,  0.25098,  0.38431,  0.25098,  0.07874, -0.99213, -0.06299, -1.00
165, 146,  2.4375,  1.47168,  0.56104,  1.00,  1.00,  0.00,  0.01575,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62598,  0.61816,  0.87843,  0.25098,  0.8902,  0.23922,  0.00, -1.00, -0.00787, -1.00
166, 148,  2.43945,  2.19141, -0.06519,  1.00,  1.00,  0.07874,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.60498,  0.60352,  0.88235,  0.25098,  0.38431,  0.25098,  0.07874, -0.99213, -0.06299, -1.00
167, 149,  2.42578,  1.99707,  0.53418,  1.00,  1.00,  0.02362,  0.0315,  0.00,  1.00,  1.00,  1.00,  1.00,  0.60498,  0.61816,  0.8549,  0.25098,  0.99216,  0.24706,  0.02362, -1.00,  0.04724, -1.00
168, 146,  2.4375,  1.47168,  0.56104,  1.00,  1.00,  0.00,  0.01575,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62598,  0.61816,  0.87843,  0.25098,  0.8902,  0.23922,  0.00, -1.00, -0.00787, -1.00
169, 150,  2.41797,  1.63965, -0.74707,  1.00,  1.00, -0.07874, -0.02362,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62598,  0.58984,  0.83922,  0.25098,  0.56078,  0.24314, -0.07874, -1.00, -0.00787, -1.00
170, 147,  2.44922,  2.03711, -0.74414,  1.00,  0.9685,  0.25197, -0.06299,  0.00,  1.00,  1.00,  1.00,  1.00,  0.61182,  0.58984,  0.90196,  0.25098,  0.07451,  0.25098,  0.24409, -0.9685, -0.07087, -1.00
171, 148,  2.43945,  2.19141, -0.06519,  1.00,  1.00,  0.07874,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.60498,  0.60352,  0.88235,  0.25098,  0.38431,  0.25098,  0.07874, -0.99213, -0.06299, -1.00
172, 147,  2.44922,  2.03711, -0.74414,  1.00,  0.9685,  0.25197, -0.06299,  0.00,  1.00,  1.00,  1.00,  1.00,  0.61182,  0.58984,  0.90196,  0.25098,  0.07451,  0.25098,  0.24409, -0.9685, -0.07087, -1.00
173, 151,  2.31836,  2.19922, -0.72021,  1.00,  0.76378,  0.62992, -0.13386,  0.00,  1.00,  1.00,  1.00,  1.00,  0.60498,  0.58984,  0.63922,  0.25098,  0.40,  0.25098,  0.62205, -0.77165, -0.11811, -1.00
174, 152,  2.4375,  1.47168,  0.56104,  1.00,  0.09449, -0.99213, -0.0315,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68164,  0.52979,  0.87843,  0.25098,  0.8902,  0.23922,  0.99213,  0.09449,  0.00787, -1.00
175, 153,  0.77881,  1.44238,  0.54639,  1.00,  0.01575, -1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.52979,  0.23137,  0.22745,  0.77255,  0.23922,  1.00,  0.01575,  0.00787, -1.00
176, 154,  2.00195,  1.46875, -0.74707,  1.00,  0.22047, -0.97638, -0.07087,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66797,  0.55762,  0.00392,  0.25098,  0.87843,  0.23922,  0.97638,  0.22047,  0.00, -1.00
177, 154,  2.00195,  1.46875, -0.74707,  1.00,  0.22047, -0.97638, -0.07087,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66797,  0.55762,  0.00392,  0.25098,  0.87843,  0.23922,  0.97638,  0.22047,  0.00, -1.00
178, 155,  2.41797,  1.63965, -0.74707,  1.00,  0.37795, -0.92126, -0.12598,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68164,  0.55762,  0.83922,  0.25098,  0.56078,  0.24314,  0.92126,  0.37795,  0.00, -1.00
179, 152,  2.4375,  1.47168,  0.56104,  1.00,  0.09449, -0.99213, -0.0315,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68164,  0.52979,  0.87843,  0.25098,  0.8902,  0.23922,  0.99213,  0.09449,  0.00787, -1.00
180, 156,  2.42578,  1.99707,  0.53418,  1.00,  0.01575,  0.05512,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.57715,  0.8549,  0.25098,  0.99216,  0.24706, -0.99213, -0.09449,  0.01575, -1.00
181, 157,  1.01172,  1.86621,  0.55811,  1.00, -0.00787, -0.00787,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.57715,  0.04706,  0.23529,  0.46667,  0.24706, -1.00, -0.0315, -0.00787, -1.00
182, 158,  2.4375,  1.47168,  0.56104,  1.00,  0.00787,  0.03937,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.5625,  0.87843,  0.25098,  0.8902,  0.23922, -1.00, -0.07874,  0.00787, -1.00
183, 159,  0.77881,  1.44238,  0.54639,  1.00, -0.00787, -0.02362,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68213,  0.5625,  0.23137,  0.22745,  0.77255,  0.23922, -1.00, -0.01575, -0.00787, -1.00
184, 158,  2.4375,  1.47168,  0.56104,  1.00,  0.00787,  0.03937,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62988,  0.5625,  0.87843,  0.25098,  0.8902,  0.23922, -1.00, -0.07874,  0.00787, -1.00
185, 157,  1.01172,  1.86621,  0.55811,  1.00, -0.00787, -0.00787,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67334,  0.57715,  0.04706,  0.23529,  0.46667,  0.24706, -1.00, -0.0315, -0.00787, -1.00
186, 160,  1.17285,  2.13477, -0.70313,  1.00,  0.00787,  0.07087, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.64063,  0.52393,  0.69412,  0.23529,  0.27059,  0.25098,  1.00, -0.06299,  0.00, -1.00
187, 161,  2.31836,  2.19922, -0.72021,  1.00, -0.04724,  0.03937, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6748,  0.52686,  0.63922,  0.25098,  0.40,  0.25098,  0.99213, -0.08661, -0.05512, -1.00
188, 162,  2.00195,  1.46875, -0.74707,  1.00, -0.01575,  0.04724, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6665,  0.50244,  0.00392,  0.25098,  0.87843,  0.23922,  0.99213,  0.11811, -0.00787, -1.00
189, 160,  1.17285,  2.13477, -0.70313,  1.00,  0.00787,  0.07087, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.64063,  0.52393,  0.69412,  0.23529,  0.27059,  0.25098,  1.00, -0.06299,  0.00, -1.00
190, 162,  2.00195,  1.46875, -0.74707,  1.00, -0.01575,  0.04724, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6665,  0.50244,  0.00392,  0.25098,  0.87843,  0.23922,  0.99213,  0.11811, -0.00787, -1.00
191, 163,  0.81445,  2.03711, -0.71533,  1.00,  0.01575,  0.07874, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.62842,  0.51953,  0.51765,  0.22745,  0.07451,  0.25098,  1.00, -0.07874,  0.00787, -1.00
192, 161,  2.31836,  2.19922, -0.72021,  1.00, -0.04724,  0.03937, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6748,  0.52686,  0.63922,  0.25098,  0.40,  0.25098,  0.99213, -0.08661, -0.05512, -1.00
193, 164,  2.41797,  1.63965, -0.74707,  1.00, -0.03937,  0.03937, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67969,  0.50244,  0.83922,  0.25098,  0.56078,  0.24314,  0.9685,  0.25984, -0.02362, -1.00
194, 162,  2.00195,  1.46875, -0.74707,  1.00, -0.01575,  0.04724, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6665,  0.50244,  0.00392,  0.25098,  0.87843,  0.23922,  0.99213,  0.11811, -0.00787, -1.00
195, 161,  2.31836,  2.19922, -0.72021,  1.00, -0.04724,  0.03937, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.6748,  0.52686,  0.63922,  0.25098,  0.40,  0.25098,  0.99213, -0.08661, -0.05512, -1.00
196, 165,  2.44922,  2.03711, -0.74414,  1.00, -0.15748,  0.01575, -0.98425,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67969,  0.52686,  0.90196,  0.25098,  0.07451,  0.25098,  0.62205, -0.77165, -0.11811, -1.00
197, 164,  2.41797,  1.63965, -0.74707,  1.00, -0.03937,  0.03937, -1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67969,  0.50244,  0.83922,  0.25098,  0.56078,  0.24314,  0.9685,  0.25984, -0.02362, -1.00
198, 166, -0.4375,  3.07617,  0.69971,  1.00, -0.07087,  0.99213,  0.09449,  0.00,  1.00,  1.00,  1.00,  1.00,  0.8042,  0.50488,  0.00,  0.71765,  0.15294,  0.25882, -1.00, -0.06299, -0.06299, -1.00
199, 167, -0.65479,  3.13672, -0.08258,  1.00, -0.02362,  1.00,  0.07087,  0.00,  1.00,  1.00,  1.00,  1.00,  0.81494,  0.53662,  0.23922,  0.72549,  0.27451,  0.25882, -1.00, -0.02362, -0.05512, -1.00
200, 168, -1.58594,  3.09375,  0.55225,  1.00,  0.00787,  1.00,  0.07087,  0.00,  1.00,  1.00,  1.00,  1.00,  0.86475,  0.50488,  0.3451,  0.7451,  0.18824,  0.25882, -1.00,  0.00787, -0.04724, -1.00
201, 166, -0.4375,  3.07617,  0.69971,  1.00, -0.07087,  0.99213,  0.09449,  0.00,  1.00,  1.00,  1.00,  1.00,  0.8042,  0.50488,  0.00,  0.71765,  0.15294,  0.25882, -1.00, -0.06299, -0.06299, -1.00
202, 169,  0.3103,  3.16211,  0.71484,  1.00, -0.04724,  1.00,  0.03937,  0.00,  1.00,  1.00,  1.00,  1.00,  0.76514,  0.50488,  0.96863,  0.20392,  0.32549,  0.25882, -0.99213, -0.05512,  0.11024, -1.00
203, 167, -0.65479,  3.13672, -0.08258,  1.00, -0.02362,  1.00,  0.07087,  0.00,  1.00,  1.00,  1.00,  1.00,  0.81494,  0.53662,  0.23922,  0.72549,  0.27451,  0.25882, -1.00, -0.02362, -0.05512, -1.00
204, 167, -0.65479,  3.13672, -0.08258,  1.00, -0.02362,  1.00,  0.07087,  0.00,  1.00,  1.00,  1.00,  1.00,  0.81494,  0.53662,  0.23922,  0.72549,  0.27451,  0.25882, -1.00, -0.02362, -0.05512, -1.00
205, 170, -1.63477,  3.14063, -0.07556,  1.00,  0.00,  1.00,  0.07087,  0.00,  1.00,  1.00,  1.00,  1.00,  0.86475,  0.53662,  0.54118,  0.7451,  0.28235,  0.25882, -1.00,  0.00,  0.00787, -1.00
206, 168, -1.58594,  3.09375,  0.55225,  1.00,  0.00787,  1.00,  0.07087,  0.00,  1.00,  1.00,  1.00,  1.00,  0.86475,  0.50488,  0.3451,  0.7451,  0.18824,  0.25882, -1.00,  0.00787, -0.04724, -1.00
207, 169,  0.3103,  3.16211,  0.71484,  1.00, -0.04724,  1.00,  0.03937,  0.00,  1.00,  1.00,  1.00,  1.00,  0.76514,  0.50488,  0.96863,  0.20392,  0.32549,  0.25882, -0.99213, -0.05512,  0.11024, -1.00
208, 171,  0.62109,  3.18164, -0.09149,  1.00, -0.0315,  1.00,  0.00787,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74756,  0.53662,  0.97255,  0.21961,  0.36471,  0.25882, -0.99213, -0.0315,  0.10236, -1.00
209, 167, -0.65479,  3.13672, -0.08258,  1.00, -0.02362,  1.00,  0.07087,  0.00,  1.00,  1.00,  1.00,  1.00,  0.81494,  0.53662,  0.23922,  0.72549,  0.27451,  0.25882, -1.00, -0.02362, -0.05512, -1.00
210, 171,  0.62109,  3.18164, -0.09149,  1.00, -0.0315,  1.00,  0.00787,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74756,  0.53662,  0.97255,  0.21961,  0.36471,  0.25882, -0.99213, -0.0315,  0.10236, -1.00
211, 169,  0.3103,  3.16211,  0.71484,  1.00, -0.04724,  1.00,  0.03937,  0.00,  1.00,  1.00,  1.00,  1.00,  0.76514,  0.50488,  0.96863,  0.20392,  0.32549,  0.25882, -0.99213, -0.05512,  0.11024, -1.00
